"id-missouri-mo_vtds20-34-StateSenateDistricts",assignment
29189GRA045,8
29189GRA018,8
29189GRA202,8
29189JEF028,8
29189JEF029,8
29189JEF005,8
29189JEF023,8
29189JEF008,8
29189JEF030,8
29189JEF009,8
29189HAD006,8
29189JEF015,8
29189JEF011,8
29189HAD031,8
29189HAD007,8
29189JEF018,8
29189JEF020,8
29189CON052,8
29189CON045,8
29189CON015,8
29189CON049,8
29189CON006,8
29189CON010,8
29189CON047,8
29189CON046,8
29189CON013,8
29189CON028,8
29189GRA026,8
29189GRA029,8
29189CON031,8
29189CON024,8
29189CON025,8
29189CON044,8
29189GRA014,8
29189GRA047,8
29189CON048,8
29189GRA041,8
29189GRA010,8
29189GRA011,8
29189GRA009,8
29189GRA012,8
29189BON035,8
29189GRA048,8
29189GRA017,8
29189GRA013,8
29189GRA035,8
29189GRA028,8
29189GRA001,8
29189GRA020,8
29189JEF021,8
29189JEF031,8
29189JEF019,8
29189JEF010,8
29189JEF016,8
29189GRA037,8
29189GRA032,8
29189GRA024,8
29189GRA006,8
29189GRA005,8
29189GRA046,8
29189GRA036,8
29189GRA004,8
29189GRA038,8
29189GRA027,8
29189JEF202,8
29189JEF200,8
29189JEF004,8
29189GRA206,8
29189BON203,8
29189GRA209,8
29189BON202,8
29189JEF003,8
29189BON004,8
29189JEF027,8
29189JEF025,8
29189JEF024,8
29189JEF022,8
29189JEF026,8
29189JEF017,8
29189JEF035,8
29189JEF032,8
29189JEF036,8
29189JEF034,8
29189JEF037,8
29189BON002,8
29189BON031,8
29189JEF033,8
29189JEF002,8
29189GRA201,8
29189BON014,8
29189GRA008,8
29189GRA003,8
29189GRA210,8
29189BON017,8
29189BON040,8
29189GRA002,8
29189BON013,8
29189BON024,8
29189BON018,8
29189BON036,8
29189BON016,8
29189BON026,8
29189BON001,8
29189BON032,8
29189LEM006,8
29189LEM031,8
29189LEM004,8
29189LEM008,8
29189LEM013,8
29189LEM001,8
29189LEM002,8
29189LEM007,8
29189LEM025,8
29189LEM026,8
29189LEM200,8
29189LEM201,8
29189LEM202,8
29189LEM005,8
29189LEM027,8
29189LEM028,8
29189LEM020,8
29189BON207,8
29189BON211,8
29189LEM016,8
29189OAK012,8
29189OAK006,8
29189OAK001,8
29189OAK002,8
29189OAK028,8
29189OAK027,8
29189OAK024,8
29189OAK003,8
29189OAK014,8
29189OAK029,8
29189OAK005,8
29189OAK022,8
29189OAK011,8
29189OAK023,8
29189OAK004,8
29189OAK016,8
29189OAK018,8
29189OAK013,8
29189OAK021,8
29189OAK026,8
29189OAK019,8
29189OAK017,8
29189OAK020,8
29189OAK007,8
29189OAK015,8
29189OAK008,8
29189BON028,7
29189BON030,7
29189BON038,7
29189BON037,7
29189BON206,7
29189TSF017,9
29189TSF016,9
29189TSF013,9
29189TSF026,9
29189TSF021,9
29189TSF022,9
29189TSF019,9
29189CON040,9
29189TSF018,9
29189TSF025,9
29189TSF020,9
29189CON041,9
29189TSF005,9
29189TSF014,9
29189CON042,9
29189TSF009,9
29189TSF001,9
29189CON003,9
29189CON202,9
29099000079,9
29189CON206,9
29189CON001,9
29189GRA023,9
29189GRA030,9
29189GRA034,9
29189GRA031,9
29189BON020,9
29189CON043,9
29189TSF011,9
29189TSF012,9
29189TSF201,9
29189TSF023,9
29189TSF027,9
29189TSF003,9
29189TSF024,9
29189TSF002,9
29189TSF015,9
29189TSF010,9
29189CON029,9
29189TSF006,9
29189TSF007,9
29189LEM029,9
29189TSF008,9
29189LEM033,9
29189LEM208,9
29189OAK009,9
29189OAK025,9
29189OAK010,9
29189LEM032,9
29189LEM003,9
29189TSF004,9
29099000075,9
29099000056,9
29099000011,9
29099000087,9
29099000050,9
29099000024,9
29099000007,9
2909916-097,9
29099000058,9
29099000044,9
29099000045,9
29099000004,9
29099000047,9
2909916-096,9
29099000006,9
29099000008,9
29099000054,9
29099000009,9
2909916-098,9
29099000071,9
29099000070,9
29099000061,9
29099000077,9
2909916-090,9
2909916-092,9
29099000034,9
2909916-089,9
29099000064,9
2909916-091,9
29099000043,9
29099000014,9
29099000015,9
29099000013,9
2909916-093,9
29099000078,9
29099000018,9
29099000048,10
29099000020,10
29099000068,10
2909916-104,10
29099000002,10
2909916-107,10
2909916-106,10
2909913-107,10
2909916-109,10
29099000031,10
2909916-103,10
2909916-102,10
2909916-105,10
29099000069,10
29099000022,10
29099000023,10
2909916-108,10
29099000010,10
29099000030,10
29099000083,10
29099000021,10
29099000038,10
29099000026,10
2909916-110,10
2909916-111,10
2909916-112,10
29099000065,10
29099000040,10
29099000052,10
29099000063,10
29099000081,10
2909916-095,10
2909916-115,10
29099000085,10
2909916-094,10
2909916-099,10
29099000036,10
29099000051,10
2909916-100,10
29099000037,10
29099000028,10
29099000086,10
29099000017,10
29099000016,10
29099000039,10
29099000074,10
29099000029,10
29099000057,10
2909916-088,10
29099000062,10
29099000080,10
29186000006,10
29186000014,10
29186000012,10
29186000013,10
29186000011,10
29186000007,10
29186000010,10
29186000009,10
29186000005,10
29186000002,10
29186000003,10
29186000004,10
29187000021,10
29187000027,10
29187000026,10
29187000005,10
29187000008,10
29187000019,10
29187000024,10
29187000002,10
29187000007,10
29187000009,10
29187000025,10
29187000023,10
29187000018,10
29187000013,10
29187000012,10
29187000011,10
29187000014,10
29187000006,10
29187000016,10
29187000010,10
29187000017,10
29187000020,10
29071000039,11
29071000052,11
29071000005,11
29071000006,11
29071000004,11
29071000014,11
29071000030,11
29071000031,11
29071000062,11
29071000063,11
29071000010,11
29071000020,11
29071000026,11
29071000017,11
29071000016,11
29071000015,11
29071000025,11
29071000042,11
29071000028,11
29071000002,11
29071000009,11
29071000023,11
29071000003,11
29071000038,11
29071000047,11
29071000022,11
2907116-064,11
29071000061,11
29071000043,11
29071000008,11
29071000060,11
29071000059,11
29071000058,11
29071000055,11
29071000054,11
29071000053,11
29071000041,11
29071000018,11
29071000056,11
29071000045,11
29071000046,11
29071000011,11
29071000037,11
29071000044,11
29071000024,11
29071000019,11
29071000057,11
29071000036,11
29071000033,11
29071000034,11
29071000035,11
29071000007,11
29071000040,11
29071000021,11
29071000013,11
29071000050,11
29071000049,11
29071000032,11
29071000051,11
29071000048,11
29071000029,11
29071000012,11
29071000027,11
29073000006,11
29073000007,11
29073000017,11
29073000015,11
29073000014,11
29073000016,11
29073000008,11
29073000009,11
29073000013,11
29073000011,11
29073000002,11
29073000012,11
29073000003,11
29073000004,11
29073000010,11
29073000005,11
29219000002,11
29219000008,11
29219000014,11
29219000020,11
29219000004,11
29219000021,11
29219000023,11
29219000018,11
29219000006,11
29219000011,11
29219000015,11
29219000017,11
29219000019,11
29219000005,11
29219000007,11
29219000012,11
29219000024,11
29219000013,11
29219000009,11
29219000016,11
29219000003,11
29219000010,11
29219000022,11
29139000005,11
29139000011,11
29139000006,11
29139000007,11
29139000002,11
29139000003,11
29139000010,11
29139000008,11
29139000004,11
29183000225,11
29183000229,11
29183000222,11
29183000226,11
29183000189,11
29183000043,12
29183000054,12
29183000056,12
29183000005,12
29183000045,12
29183000001,12
29183000004,12
29183000041,12
29183000031,12
29183000051,12
29183000033,12
29183000036,12
29183000034,12
29183000062,12
29183000057,12
29183000063,12
29183000021,12
29183000016,12
29183000071,12
29183000014,12
29183000047,12
29183000015,12
29183000024,12
29183000028,12
29183000080,12
29183000091,12
29183000086,12
29183000100,12
29183000025,12
29183000022,12
29183000104,12
29183000103,12
29183000113,12
29183000220,12
29183000083,12
29183000087,12
29183000227,12
29183000234,12
29183000084,12
29183000085,12
29183000228,12
29183000230,12
29183000231,12
29183000101,12
29183000102,12
29183000106,12
29183000107,12
29183000152,12
29183000150,12
29183000147,12
29183000129,12
29183000111,12
29183000130,12
29183000128,12
29183000126,12
29183000132,12
29183000131,12
29183000124,12
29183000163,13
29183000122,13
29183000167,13
29183000169,13
29183000166,13
29183000162,13
29183000161,13
29183000160,13
29183000159,13
29183000212,13
29183000151,13
29183000205,13
29183000173,13
29183000146,13
29183000155,13
29183000121,13
29183000149,13
29183000145,13
29183000154,13
29183000143,13
29183000144,13
29183000156,13
29183000170,13
29183000139,13
29183000153,13
29183000148,13
29183000140,13
29183000206,13
29183000219,13
29183000211,13
29183000207,13
29183000218,13
29183000208,13
29183000157,13
29183000196,13
29183000194,13
29183000215,13
29183000203,13
29183000217,13
29183000193,13
29183000213,13
29183000197,13
29183000199,13
29183000202,13
29183000200,13
29183000214,13
29183000210,13
29183000198,13
29183000186,13
29183000182,13
29183000185,13
29183000165,13
29183000184,13
29183000181,14
29113000015,14
29183000187,14
29183000190,14
29183000183,14
29113000013,14
29113000012,14
29113000020,14
29113000025,14
29113000002,14
29113000018,14
29113000004,14
29113000019,14
29113000021,14
29113000009,14
29113000003,14
29113000011,14
29113000014,14
29113000017,14
29113000023,14
29113000024,14
29113000008,14
29113000005,14
29163000007,14
29163000014,14
29163000009,14
29163000002,14
29163000012,14
29163000004,14
29163000006,14
29163000010,14
29163000005,14
29163000003,14
29163000011,14
29163000015,14
29163000013,14
29163000008,14
29173000007,14
29173000005,14
29173000003,14
29173000009,14
29173000004,14
29173000010,14
29173000002,14
29007000633,14
29007000642,14
29007000641,14
29007000623,14
29007000508,14
29007000667,14
29007000506,14
29007000502,14
29007000632,14
29007000616,14
29007000545,14
29007000658,14
29007000657,14
29007000510,14
29007000512,14
29007000513,14
29137000007,14
2913716-014,14
2913716-015,14
29137000003,14
29137000004,14
29137000009,14
29137000002,14
29137000008,14
2913716-021,14
2913716-020,14
29137000005,14
29137000006,14
29127000016,14
29127000004,14
29127000003,14
29127000009,14
2912716-030,14
29127000006,14
2912716-020,14
29127000014,14
29127000023,14
2912716-034,14
2912716-031,14
2912716-032,14
2912716-033,14
29127000022,14
29127000008,14
29127000019,14
29127000013,14
29127000002,14
29205000002,14
29205000009,14
29205000005,14
29205000007,14
29205000003,14
29205000008,14
29205000004,14
29205000006,14
29103000005,15
29103000003,15
29103000002,15
29103000004,15
29103000007,15
29103000006,15
29199000003,15
29199000005,15
29199000008,15
29199000004,15
29199000002,15
29199000006,15
29199000007,15
29045000005,15
29045000004,15
29045000007,15
29045000010,15
29045000002,15
29045000008,15
29045000009,15
29045000006,15
29045000003,15
29111000011,15
29111000006,15
29111000007,15
29111000003,15
29111000002,15
29111000008,15
29001000002,15
29001000006,15
29001000010,15
29001000007,15
29001000005,15
29001000011,15
29001000004,15
29001000009,15
29001000003,15
29001000008,15
29171000009,15
29171000008,15
29171000011,15
29171000007,15
29171000005,15
29171000003,15
29171000004,15
29171000012,15
29171000013,15
29171000010,15
29171000006,15
29171000002,15
29211000009,15
29211000013,15
29211000005,15
29211000020,15
29211000010,15
29211000007,15
29211000002,15
29211000012,15
29211000008,15
29211000018,15
29211000016,15
29211000004,15
29211000015,15
29211000003,15
29211000019,15
29211000011,15
29211000006,15
29211000017,15
29211000014,15
29115000022,15
29115000002,15
29115000010,15
29115000017,15
29115000014,15
29115000003,15
29115000004,15
29115000012,15
29115000013,15
29115000011,15
29115000023,15
29115000015,15
29115000016,15
29115000007,15
29115000009,15
29115000006,15
29115000008,15
29115000024,15
29115000005,15
29115000019,15
29115000020,15
29115000021,15
29115000018,15
29121000008,15
29121000010,15
29121000012,15
2912112-014,15
29121000005,15
29121000007,15
29121000002,15
29121000003,15
29121000004,15
29121000013,15
29121000011,15
29197000007,15
29197000002,15
29197000006,15
29197000008,15
29197000009,15
29197000004,15
29197000010,15
29197000005,15
29197000003,15
29129000007,15
29129000004,15
29129000006,15
29129000003,15
29129000005,15
29129000008,15
29129000002,15
29129000010,15
29129000009,15
29079000010,15
29079000016,15
29079000011,15
29079000002,15
29079000003,15
29079000008,15
29079000013,15
29079000012,15
29079000007,15
29079000014,15
29079000015,15
29079000005,15
29079000004,15
29079000006,15
29079000009,15
29079000017,15
29117000014,15
29117000007,15
29117000013,15
29117000010,15
29117000011,15
29117000006,15
29117000012,15
29117000005,15
29117000009,15
29117000008,15
29117000015,15
29081000004,15
29081000009,15
29081000003,15
2908116-012,15
29081000010,15
29081000008,15
29005000002,17
29005000006,17
29005000007,17
29005000004,17
29005000005,17
29147000004,17
29147000010,17
29147000002,17
29147000012,17
29147000011,17
29147000017,17
29147000006,17
29147000018,17
29147000005,17
29147000007,17
29147000015,17
29147000014,17
29147000016,17
29147000020,17
29147000013,17
29147000003,17
29147000008,17
29147000009,17
29147000019,17
29227000005,17
29227000008,17
29227000004,17
29227000003,17
29227000007,17
29227000006,17
29227000002,17
29075000014,17
29075000004,17
29075000006,17
29075000005,17
29075000009,17
29075000007,17
29075000008,17
29075000002,17
29075000003,17
29075000011,17
29075000010,17
29075000012,17
29075000013,17
29087000003,17
29087000004,17
29087000007,17
29087000002,17
29087000006,17
29087000005,17
29003000019,17
29003000021,17
29003000016,17
29003000020,17
29003000013,17
29003000009,17
29003000017,17
29003000014,17
29003000008,17
29003000018,17
29003000015,17
29003000012,17
29003000010,17
29003000011,17
29003000006,17
29003000007,17
29003000003,17
29003000002,17
29003000005,17
29003000004,17
29063000012,17
29063000011,17
29063000009,17
29063000002,17
29063000003,17
29063000004,17
29063000007,17
29063000006,17
29063000008,17
29063000005,17
29063000010,17
29061000016,17
29061000012,17
29061000008,17
29061000009,17
29061000002,17
2906116-017,17
29021000031,17
29021000034,17
29021000033,17
29021000028,17
29021000002,17
29021000001,17
29021000004,17
29021000020,17
29021000021,17
29021000022,17
29021000011,17
29021000006,17
29021000012,17
29021000018,17
29021000016,17
29021000010,17
29021000008,17
29021000014,17
29021000023,17
29021000024,17
29021000035,17
29021000029,17
29021000027,17
29021000030,17
29021000032,17
29049000005,17
29049000003,17
29049000002,17
29049000006,17
29049000008,17
29049000007,17
29165000037,18
29165000018,18
29165000016,18
29165000008,18
29165000044,18
29165000029,18
29165000043,18
29165000022,18
29165000041,18
29165000007,18
29165000006,18
29165000036,18
29165000009,18
29165000034,18
29165000014,18
29165000005,18
29165000011,18
29165000030,18
29165000013,18
29165000038,18
29165000021,18
29165000040,18
29165000042,18
29165000033,18
29165000027,18
29165000020,18
29165000003,18
29165000010,18
29165000002,18
29165000004,18
29165000025,18
29165000028,18
29165000012,18
29165000031,18
29165000026,18
29165000032,18
29165000017,18
29165000039,18
29165000023,18
29165000019,18
29165000015,18
29165000035,18
29165000024,18
29047000075,18
29047000074,18
29047000073,18
29047000028,18
29047000056,18
29047000057,18
29047000058,18
29047000055,18
29047000077,18
29047000076,18
29047000078,18
29047000005,18
29047000003,18
29047000004,18
29047000007,18
29047000061,18
2904716-216,18
2904716-214,18
2904716-215,18
29047000072,18
29047000025,18
29047000071,19
29047000065,19
29047000006,19
29047000059,19
29047000051,19
29047000021,19
29047000020,19
29047000049,19
29047000052,19
29047000041,19
29047000031,19
29047000048,19
29047000054,19
29047000040,19
29047000053,19
29047000016,19
29047000017,19
29047000024,19
29047000022,19
29047000013,19
29047000010,19
29047000023,19
29047000015,19
29047000009,19
29047000014,19
29047000011,19
29047000012,19
29047000030,19
29047000032,19
29047000046,19
29047162127,19
29047000036,19
29047000047,19
29047000033,19
29047000037,19
29047000035,19
29047000029,19
29047000068,19
29047000038,19
29047000042,19
29047000034,19
29047000002,19
29047000039,19
29047000045,19
29047000050,19
29047000044,19
29047000043,19
29047000064,19
29047000063,19
29047000069,19
29047000026,19
29047000070,19
29047000066,19
29047000027,19
29047000067,19
29047000062,19
29047000060,19
29033000014,15
2903316-017,15
29033000010,15
29033000013,15
29177000014,15
2903316-016,15
29025000357,15
2903316-004,15
2903316-001,15
29033000009,15
29033000012,15
29033000007,15
2903316-003,15
2903316-019,15
29033000006,15
29177000003,15
29177000010,15
29177000008,15
29177000009,15
29177000011,15
29177000005,15
29177000019,15
29177000004,15
29177000013,15
29177000012,15
29177000016,15
29177000015,15
29177000017,15
29177000018,15
29177000002,15
29177000007,15
29177000006,15
29025000277,15
29025000284,15
29025000280,15
29025000358,15
29025000356,15
29025000353,15
29025000390,15
29025000389,15
29025000281,15
29041000386,15
29041000381,15
29041000352,15
29041000344,15
29041000424,15
29041000418,15
29041000346,15
29041000392,15
29041000354,15
29041000465,15
29041000431,15
29041000503,15
29175000015,15
29175000005,15
29175000004,15
29175000007,15
29175000008,15
29175000017,16
29175000010,16
29175000013,16
29175000006,16
29175000012,16
29175000003,16
29175000014,16
29175000011,16
29175000016,16
29175000002,16
29175000009,16
29089000009,16
29089000007,16
29089000008,16
29089000002,16
29089000004,16
29089000005,16
29089000006,16
29089000003,16
29053000008,16
29053000009,16
29053000010,16
29053000011,16
29053000004,16
29053000013,16
29053000002,16
29053000007,16
29053000012,16
29053000005,16
29053000006,16
2919516-015,16
29195000006,16
29195000005,16
29195000011,16
29195000003,16
2919516-014,16
29195000010,16
29195000004,16
29195000012,16
2919516-013,16
2919516-016,16
29195000008,16
29195000007,16
29159000024,16
29159000004,16
29159000002,16
29159000003,16
29159000006,16
29159000007,16
29159000027,16
29159000025,16
29159000012,16
29159000013,16
29159000009,16
29159000011,16
29159000014,16
29159000023,16
29159000020,16
29159000018,16
29159000017,16
29159000016,16
29159000015,16
29159000019,16
29159000008,16
29159000021,16
29159000026,16
29159000022,16
29159000010,16
29159000005,16
29141000007,16
29141000013,16
29141000014,16
29141000011,16
29141000012,16
29141000016,16
29141000005,16
29141000017,16
29141000006,16
29141000015,16
29141000004,16
29141000002,16
29141000008,16
29141000009,16
29141000003,16
29141000010,16
29107000007,16
29107000018,16
29107000021,16
29107000014,16
29107000006,16
29107000011,16
29107000017,16
29107000012,16
29107000019,16
29107000015,16
29107000013,16
29107000003,16
29107000009,16
29107000008,16
29107000020,16
29107000016,16
29107000010,16
29107000002,16
29107000005,16
29107000004,16
29015000009,16
290150012-6,16
29015000005,16
29015000002,16
29095K16218,20
29095000157,20
29095000300,20
29095000298,20
29095000177,20
29095000313,20
29095KC1209,20
29095000182,20
29095000180,20
29095000183,20
29095000179,20
29095000178,20
29095000308,20
29095000299,20
29095000307,20
29095000301,20
29095000207,20
29095000311,20
29095000306,20
29095000312,20
29095000303,20
29095000302,20
29095000305,20
29095000304,20
29095K16207,20
29095000414,20
29095K16316,20
29095000413,20
29095000422,20
29095000420,20
29095000421,20
29095000412,20
29095000423,20
29095000424,20
29095000459,20
29095000458,20
29095000462,20
29095000460,20
29095000463,20
29095000461,20
29095000419,20
29095000418,20
29095000417,20
29095000416,20
29095000415,20
29095000216,20
29095000215,20
29095000220,20
29095000214,20
29095000213,20
29095000212,20
29095000208,20
29095000217,20
29095000222,20
29095000232,20
29095000221,20
29095000224,20
29095000223,20
29095000230,20
29095000233,20
29095000231,20
29095K16718,20
29095000227,20
29095000467,20
29095000464,20
29095000241,20
29095000250,20
29095000469,20
29095000238,20
29095000235,20
29095000239,20
29095000236,20
29095000242,20
29095000244,20
29095000243,20
29095000245,20
29095000246,20
29095000470,20
29095000228,20
29095000471,20
29095000258,20
29095000247,20
29095000257,20
29095000256,20
29095000253,20
29095000255,20
29095000251,20
29095KC1607,20
29095000154,20
29095000153,20
29095000155,20
29095K16419,20
29095K16106,20
29095000152,20
29095000151,20
29095000148,20
29095000150,20
29095000149,20
29095000175,20
29095KC1110,20
29095000176,20
29095K16439,20
29095000431,20
29095000430,20
29095k16429,20
29095000425,20
29095000426,20
29095000434,20
29095000432,20
29095000435,20
29095000442,20
29095000433,20
29095K16459,20
29095K16449,20
29095000205,20
29095KC1504,20
29095000218,20
29095000219,20
29095000211,20
29095000210,20
29095000204,20
29095000209,20
29095000201,20
29095000193,20
29095000194,20
29095000310,20
29095000185,20
29095000187,20
29095000192,20
29095KC1111,20
29095000186,20
29095KC1107,20
29095000181,20
29095000190,20
29095000191,20
29095000189,20
29095000188,20
29095KC1212,20
29095000254,20
29095000264,20
29095000263,20
29095000266,20
29095000259,20
29095000268,20
29095000267,20
29095000273,20
29095000265,20
29095000272,20
29095000271,20
29095000286,20
29095000285,20
29095000275,20
29095000284,20
29095000428,20
29095000437,20
29095000427,20
29095000156,20
29095000159,20
29095000429,20
29095000436,20
29095000438,20
29095000279,20
29095000269,20
29095000276,20
29095000270,20
29095000282,20
29095000281,20
29095000283,20
29095000287,20
29095000288,20
29095KC1920,20
29095KC1907,20
29095000295,20
29095KC1905,20
29095000289,20
29095000293,20
29095000486,20
29095000491,20
29095K16913,20
29095000484,20
29095000292,20
29095000280,20
29095000260,20
29095000248,20
29095000249,20
29095000229,20
29095000226,20
29095KC1516,20
29095000225,20
29095KC1507,20
29095KC1515,20
29095000234,20
29095KC1523,20
29095000206,20
29095KC1314,20
29095000203,20
29095KC1313,20
29095000202,20
29095000195,20
29095000198,20
29095KC1311,20
29095KC1310,20
29095000196,20
29095000184,20
29095KC1113,20
29095000347,20
29095000348,20
29095KC2312,20
29095000337,20
29095000350,20
29095000349,20
29095000136,20
29095000354,20
29095KC2304,20
29095000261,20
29095000278,20
29095000277,20
29095000395,21
29095000393,21
29095000648,21
29095000394,21
29095000392,21
29095000387,21
29095000401,21
29095000409,21
29095000391,21
29095000388,21
29095KC2612,21
29095000408,21
29095000407,21
29095000314,21
29095KC2608,21
29095000315,21
29095KC1916,21
29095000405,21
29095000403,21
29095000290,21
29095000404,21
29095000125,21
29095KC2607,21
29095KC2611,21
29095000386,21
29095000375,21
29095KC2613,21
29095000402,21
29095000400,21
29095000399,21
29095BR1611,21
29095BR1612,21
29095000116,21
29095000374,21
29095000129,21
29095000406,21
29095000371,21
29095000372,21
29095000389,21
29095000398,21
29095KC2512,21
29095000390,21
29095000373,21
29095BR1619,21
29095000128,21
29095000123,21
29095BR1613,21
29095BR1608,21
29095000130,21
29095000131,21
29095000120,21
29095000134,21
29095000132,21
29095000109,21
29095BR1610,21
29095000343,21
29095000345,21
29095000346,21
29095000344,21
29095000353,21
29095KC2302,21
29095KC2308,21
29095KC1520,21
29095000339,21
29095000340,21
29095000342,21
29095000341,21
29095000357,21
29095BR1620,21
29095000355,21
29095BRNO06,21
29095000356,21
29095KC2301,21
29095000084,21
29095000081,21
29095000369,21
29095000370,21
29095KC2416,21
29095000385,21
29095000368,21
29095000362,21
29095KC2427,21
29095000365,21
29095000366,21
29095KC2419,21
29095000383,21
29095000554,21
29095000364,21
29095KC2428,21
29095000363,21
29095000358,21
29095000379,21
29095KC2403,21
29095KC2414,21
29095000382,21
29095000361,21
29095000378,21
29095000359,21
29095000656,21
29095000655,21
29095000651,21
29095000654,21
29095000650,21
29095000661,21
29095000664,21
29095000660,21
29095000658,21
29095000662,21
29095000663,21
29095000322,21
29095000321,21
29095000316,21
29095KC2003,21
29095000317,21
29095000318,21
29095000291,21
29095000169,21
29095KC1904,21
29095000168,21
29095000173,21
29095000172,21
29095000319,21
29095000510,21
29095000396,21
29095000506,21
29095000500,21
29095000501,21
29095000508,21
29095000499,21
29095000509,21
29095KC2423,21
29095000056,21
29095000055,21
29095000338,21
29095000538,21
29095PR1602,21
29095000534,21
29095000531,21
29095000529,21
29095000532,21
29095000520,21
29095000525,21
29095000527,21
29095000524,21
29095000519,21
29095000518,21
29095000360,21
29095000097,21
29095000099,21
29095000096,21
29095000107,21
29095000082,21
29095K16463,22
29095K16469,22
29095000446,22
29095000447,22
29095K16457,22
29095KC1042,22
29095000448,22
29095000449,22
29095000444,22
29095000443,22
29095000441,22
29095000452,22
29095000450,22
29095K16513,22
29095000451,22
29095K16512,22
29095000440,22
29095000439,22
29095000453,22
29095000457,22
29095000454,22
29095000456,22
29095000455,22
29095K16611,22
29095K16814,22
29095K16815,22
29095000474,22
29095K16615,22
29095000477,22
29095K16467,22
29095000475,22
29095000476,22
29095K16804,22
29095000485,22
29095000479,22
29095000482,22
29095000481,22
29095000480,22
29095000478,22
29095K16811,22
29095000483,22
29095000488,22
29095000489,22
29095K16903,22
29095000490,22
29095000492,22
29095000493,22
29095000494,22
29095000497,22
29095000496,22
29095000495,22
29095000296,22
29095000160,22
29095000161,22
29095000162,22
29095000164,22
29095KC1004,22
29095000163,22
29095000165,22
29095000167,22
29095000166,22
29095000324,22
29095KC1010,22
29095000174,22
29095000327,22
29095000326,22
29095000328,22
29095000332,22
29095000335,22
29095KC2010,22
29095KC2212,22
29095000333,22
29095000334,22
29095000331,22
29095KC2213,22
29095000320,22
29095KC2201,22
29095000330,22
29095000329,22
29037000036,22
29037000040,22
29037000043,22
29037000046,22
29037000042,22
29037000041,22
29037000045,22
29037000044,22
29037000039,22
29037000038,22
29037000047,22
29037000031,22
29037000033,22
29037000030,22
29037000034,22
29037000032,22
29037000035,22
29037000028,22
29037000029,22
29095000514,22
29095000552,22
29095000550,22
29095000551,22
29095000566,22
29095PR1610,22
29095000515,22
29095PR1625,22
29095000397,22
29095000516,22
29095000517,22
29095000512,22
29095000511,22
29095000505,22
29095000503,22
29095000567,22
29095000568,22
29095000543,22
29095000558,22
29095000539,22
29095000540,22
29095000563,22
29095000564,22
29095000548,22
29095000544,22
29095000542,22
29095000546,22
29095000547,22
29095000069,23
29095000062,23
29095000054,23
29095000025,23
29095000043,23
29095000061,23
29095000064,23
29095000059,23
29095000050,23
29095000026,23
29095000047,23
29095000057,23
29095160406,23
29095160104,23
29095000052,23
29095160103,23
29095000008,23
29095000045,23
29095000019,23
29095000020,23
29095000017,23
29095000010,23
29095000044,23
29095000006,23
29095000003,23
29095000015,23
29095000016,23
29095160102,23
29095000002,23
29095000200,23
29095000197,23
29095000060,23
29095000024,23
29095000023,23
29095000079,23
29095000022,23
29095000066,23
29095000071,23
29095000032,23
29095000095,23
29095000072,23
29095000036,23
29095000067,23
29095000034,23
29095000035,23
29095000087,23
29095000092,23
29095000091,23
29095000090,23
29095000088,23
29095000086,23
29095000103,23
29095000104,23
29095000100,23
29095000031,23
29095000033,23
29095000037,23
29095000029,23
29095000007,23
29095000076,23
29095000030,23
29095000570,23
29095000572,23
29095000625,23
29095000622,23
29095000630,23
29095000613,23
29095000620,23
29095000606,23
29095000593,23
29095000578,23
29095000582,23
29095000138,23
29095FO1601,23
29095PR1654,23
2909516-100,23
29095000562,23
29095000561,23
29095000537,23
29095000556,23
29095000601,23
29095000595,23
29095000591,23
29095000592,23
29095000590,23
29095000586,23
29095000536,23
29095000623,23
29095000523,23
29095000584,23
29095000580,23
29095SB1635,23
29095000605,23
29095SB1634,23
29095000579,23
29095000581,23
29095PR1601,23
29095SB1602,23
29095000569,23
29095000599,23
29095000596,23
29095000587,23
29095000573,23
29095000612,24
29095000143,24
29095000140,24
29095000631,24
29095000147,24
29095000142,24
29095000146,24
29095FO1609,24
29095000144,24
29095000145,24
29095000633,24
29095000637,24
29095000632,24
29095000626,24
29095000616,24
29095000610,24
29095SB1616,24
29095SB1683,24
29095000608,24
29095000614,24
2909516-101,24
29095000634,24
29095000617,24
29095000629,24
29095000607,24
29095000619,24
29095SB1649,24
29095000638,24
29095000604,24
29095000603,24
29095000555,24
29095VB1601,24
29095000639,24
29095000644,24
29095000641,24
29095VB1603,24
29095VB1613,24
29095000642,24
29095000557,24
29095PR1657,24
29095VB1617,24
29095000643,24
29095VB1604,24
29095VB1609,24
29095PR1658,24
29095VB1606,24
29095VB1607,24
29095PR1655,24
29095PR1663,24
29095000645,24
29037000019,24
29037000023,24
29037000021,24
29037000020,24
29095VB1611,24
29095000640,24
29095VB1608,24
29095PR1661,24
29095VB1610,24
29037000022,24
29037000002,24
29037000004,24
29037000005,24
29037000006,24
29037000007,24
29037000015,24
29037000016,24
29037000010,24
29037000014,24
29037000011,24
29037000012,24
29037000013,24
29037000024,24
29037000009,24
29037000025,24
29037000026,24
29037000027,24
29037000037,24
29037000008,24
29037000003,24
29037000001,24
29037000017,24
29037000018,24
29101000012,24
29101000016,24
29101000005,24
29101000015,24
29101000007,24
29101000019,24
29101000018,24
29101000021,24
29101000017,24
29101000014,24
29101000010,24
29101000006,24
29101000011,24
29101000013,24
29101000009,24
