"id-missouri-mo_vtds20-34-StateSenateDistricts",assignment
29007000641,17
29007000642,17
29007000633,17
29007000545,17
29007000510,17
29007000657,17
29007000512,17
29007000513,17
29183000005,16
29183000004,16
29183000056,16
29183000001,16
29183000021,16
29183000043,16
29183000054,16
29183000045,16
29183000041,16
29183000031,16
29183000051,16
29183000033,16
29183000071,16
29183000014,16
29183000047,16
29183000036,16
29183000034,16
29183000062,16
29183000057,16
29183000028,16
29183000022,16
29183000063,16
29183000104,16
29183000103,16
29183000025,16
29183000016,16
29183000015,16
29183000024,16
29183000087,16
29183000080,16
29183000091,16
29183000086,16
29183000100,16
29183000113,16
29183000102,16
29183000101,16
29183000128,16
29183000130,16
29183000126,16
29183000111,16
29183000129,16
29183000084,16
29183000085,16
29183000228,16
29183000220,16
29183000083,16
29183000227,16
29183000234,16
29183000230,16
29183000147,16
29183000150,16
29183000231,16
29183000152,16
29183000221,16
29183000206,16
29183000215,16
29183000225,16
29183000229,16
29183000222,18
29183000122,18
29183000169,18
29183000162,18
29183000160,18
29183000145,18
29183000121,18
29183000149,18
29183000124,18
29183000155,18
29183000132,18
29183000131,18
29183000107,18
29183000106,18
29183000146,18
29183000144,18
29183000156,18
29183000148,18
29183000143,18
29183000139,18
29183000153,18
29183000140,18
29183000154,18
29183000170,18
29183000159,18
29183000211,18
29183000212,18
29183000219,18
29183000218,18
29183000208,18
29183000207,18
29183000151,18
29183000173,18
29183000161,18
29183000163,18
29183000167,18
29183000166,18
29183000165,18
29183000185,19
29183000205,18
29183000157,18
29183000196,18
29183000194,18
29183000193,18
29183000213,18
29183000202,18
29183000200,18
29183000198,18
29183000203,18
29183000217,18
29183000197,18
29183000199,18
29183000214,18
29183000226,18
29183000182,19
29183000184,19
29095000605,12
29095000581,12
29163000006,19
29163000010,19
29163000013,19
29163000015,19
29163000011,19
29163000003,19
29163000005,19
29163000004,19
29163000012,19
29163000002,19
29163000009,19
29163000014,19
29163000007,19
29163000008,19
29113000014,19
29113000023,19
29113000009,19
29113000011,19
29113000017,19
29113000005,19
29113000003,19
29113000021,19
29113000019,19
29113000004,19
29113000018,19
29113000002,19
29113000025,19
29113000020,19
29113000012,19
29113000013,19
29113000008,19
29113000024,19
29113000015,19
29183000187,19
29183000190,19
29183000183,19
29183000181,19
29183000189,18
29183000186,18
29183000210,18
29139000008,19
29139000010,19
29139000003,19
29139000011,19
29139000006,19
29139000007,19
29139000005,19
29139000002,19
29139000004,19
29219000005,19
29219000021,19
29219000004,19
29219000020,19
29219000014,19
29219000008,19
29219000019,19
29219000017,19
29219000011,19
29219000023,19
29219000018,19
29219000006,19
29219000015,19
29219000007,19
29219000002,19
29219000012,19
29219000024,19
29219000013,19
29219000009,19
29219000016,19
29219000003,19
29219000010,19
29219000022,19
29073000009,19
29073000008,19
29073000016,19
29073000007,19
29073000017,19
29073000015,19
29073000014,19
29073000013,19
29073000011,19
29073000002,19
29073000012,19
29073000003,19
29073000006,19
29073000004,19
29073000010,19
29073000005,19
29510000019,20
29510000022,20
29510000010,20
29510000020,20
29510000023,20
29510000153,20
29510000017,20
2951016-036,20
29510000032,20
2951016-303,20
29510000033,20
2951016-031,20
2951016-053,20
29510000145,20
29510000144,20
2951016-410,20
2951016-183,20
29510000141,20
29510000143,20
29510000139,20
29510000044,20
29510000142,20
2951016-057,20
29510000036,20
29510000037,20
29510000035,20
2951016-026,20
2951016-039,20
29510000052,20
29510000053,20
29510000054,20
29510000068,20
29510000072,20
29510000069,20
29510000067,20
29510000149,20
29510000150,20
2951016-091,20
29510000070,20
29510000042,20
29510000046,20
29510000048,20
29510000049,20
29510000040,20
29510000041,20
29510000140,20
29510000043,20
29510000050,20
29510000051,20
29510000047,20
29510000045,20
2951016-058,20
2951016-099,20
29510000061,20
29510000064,20
29510000062,20
29510000148,20
2951016-097,20
29510000146,20
2951016-206,20
29510000147,20
29510000066,20
29510000182,20
29510000184,20
29510000183,20
2951016-257,20
29510000102,20
29510161410,20
29510000103,20
2951016-149,20
29510000097,20
2951016-137,20
29510000094,20
29510000185,20
29510000082,20
29510000080,20
29510000083,20
2951016-116,20
29510000084,20
2951016-256,20
2951016-255,20
2951016-207,20
29510000104,20
29510000093,20
29510000095,20
29510000096,20
29510000088,20
29510000087,20
29510000086,20
29510000085,20
29510000081,20
2951016-101,20
2951016-102,20
2951016-148,20
29510000100,20
29510000092,20
29510000099,20
29510000131,21
29510000026,20
29510000025,20
29510000028,20
29510000152,20
2951016-219,20
29510000154,20
29510000151,20
2951016-041,20
29510000157,20
29510000155,20
29510000156,20
2951016-218,20
2951016-046,20
29510000030,20
29510000105,20
29510000108,20
29510000109,20
2951016-156,20
29510000106,20
29510000107,20
29510000079,20
2951016-157,20
2951016-108,20
29510000011,20
29510000193,20
29510000005,20
29510000004,20
29510000196,20
29510000012,20
2951016-014,20
2951016-024,20
2951016-013,20
29510000198,20
29510000014,20
29510000199,20
29510000195,20
29510000192,20
29510000197,20
29510000194,20
29510000090,20
29510000089,20
29510000134,21
29510000031,21
29510000135,21
29510000133,21
29510000160,21
2951016-279,20
29510000163,21
29510000206,21
29510000190,21
29510000189,21
29510000159,21
29510000164,21
29510000162,21
29510000158,21
2951016-228,21
29510000161,21
29510000191,21
29510000187,21
29510000186,21
29510000204,21
29510000205,21
29510000188,21
29510000202,21
29510000179,21
29510000178,21
29510000180,21
2951016-241,21
29510000208,21
29510000203,21
29510000201,21
29510000174,21
29510161011,21
29510161012,21
29510000126,21
29510161013,21
29510000175,21
2951016-239,21
29510000166,21
29510000172,21
29510000118,21
2951016-164,21
29510000177,21
29510000167,21
29510000165,21
29510000176,21
29510161010,21
29510000171,21
29510000116,21
29510000117,21
29510000170,21
29510000168,21
29510000115,21
29510000113,21
29510000078,21
29510000074,21
29510000073,21
2951016-109,21
29510000075,21
29510000057,21
29510000169,21
29510000076,21
29510000077,21
29510000098,21
29510000101,21
29510000112,21
29510000111,21
29510000091,21
29510000003,21
2951016-011,21
29510000006,21
29510000008,21
29510000007,21
29510000027,20
2951016-049,21
2951016-202,21
29510162811,21
29510000200,21
29510000209,21
29510000125,21
29510000128,21
29510000130,21
29510000122,21
29510000124,21
2951016-173,21
29510000127,21
2951016-192,21
29510000119,21
29510000136,21
29510000056,21
29510000060,21
29510000058,21
29510000059,21
29510000063,21
291890SF020,22
29189SPL005,22
29189SPL017,22
29189SPL019,22
29189SPL003,22
29189SPL002,22
29189SPL023,22
29189SPL025,22
29189SPL007,22
29189SPL022,22
29189SPL011,22
29189SPL021,22
29189SPL012,22
29189SPL202,22
29189SPL208,22
29189SPL020,22
29189SPL015,22
29189SPL014,22
29189SPL018,22
29189SPL024,22
29189SPL026,22
29189SPL010,22
29189SPL006,22
29189SPL028,22
29189SPL016,22
29189SPL027,22
29189SPL008,22
291890LC030,22
29189SPL013,22
291890LC017,22
29189FLO207,22
29189FER019,22
29189FER004,22
29189FER006,22
29189FER002,22
29189FER040,22
29189FER037,22
29189FLO010,22
29189FER017,22
29189FER022,22
291890SF001,22
29189FER018,22
29189SPL009,22
291890SF030,22
29189FER042,22
29189FER046,22
29189FER045,22
29189SPL001,22
291890SF026,22
29189SPL004,22
29189SPL207,22
29189FER208,22
291890SF035,22
291890SF006,22
291890SF033,22
291890SF007,22
291890SF010,22
291890SF009,22
291890SF034,22
291890SF025,22
291890SF018,22
291890SF012,22
291890SF028,22
291890SF032,22
291890SF019,22
291890SF008,22
291890SF015,22
291890SF016,22
291890SF005,22
29189NRW046,22
291890SF031,22
291890SF014,22
29189NRW045,22
29189NRW044,22
29189NRW022,22
29189NRW043,22
291890SF004,22
291890SF013,22
29189NRW016,22
29189NRW042,22
29189NRW011,22
29189NRW023,22
291890SF003,22
29189NRW010,22
29189NRW013,22
29189NRW201,22
29189NRW048,22
29189NRW039,22
29189NRW014,22
291890SF022,22
29189NRW034,22
29189NRW018,22
29189FER014,22
29189FER043,22
29189NRW030,22
29189NRW036,22
29189NRW047,22
29189NRW038,22
29189NRW024,22
29189NRW028,22
29189NRW032,22
29189NRW012,22
29189NRW037,22
29189NRW020,22
29189NRW033,22
29189NOR044,22
29189NRW041,22
29189NRW049,22
29189NRW040,22
29189NOR048,22
29189NOR045,22
29189NOR051,22
29189NRW051,22
29189NRW050,22
29189NRW205,22
29189NRW031,22
29189FER041,22
29189FER027,22
29189FER008,22
291890SF002,22
291890SF024,22
29189FER007,22
29189FER025,22
29189FER028,22
29189FER030,22
29189FER039,22
291890SF027,22
291890SF023,22
291890SF029,22
291890SF200,22
291890SF011,22
291890SF017,22
291890SF021,22
29189FER029,22
29189SPL201,22
29189NRW027,22
29189NRW026,22
29189FER010,22
29189NRW200,22
291890LC026,22
291890LC028,22
291890LC022,22
29189HAD011,21
29189HAD010,21
29189UNV004,21
29189UNV205,21
29189UNV206,21
29189UNV014,21
29189HAD014,21
29189HAD018,21
29189HAD017,21
29189HAD004,21
29189HAD005,21
29189HAD001,21
29189HAD012,21
29189HAD008,21
29189HAD009,21
29189HAD035,21
29189CLA001,21
29189HAD034,21
29189HAD016,21
29189UNV020,21
29189HAD015,21
29189CLA008,21
29189CLA002,21
29189CLA052,21
29189CLA003,21
29189UNV023,21
29189UNV031,21
29189CLA044,21
29189UNV029,21
29189CLA011,21
29189CLA029,21
29189UNV016,21
29189UNV024,21
29189UNV015,21
29189UNV019,21
29189UNV043,21
29189UNV028,21
29189UNV033,21
29189UNV042,21
29189UNV035,21
29189UNV040,21
29189UNV034,21
29189UNV027,21
29189UNV041,21
29189UNV039,21
29189UNV032,21
29189CLA043,21
29189CLA005,21
29189UNV026,21
29189UNV025,21
29189MID055,21
29189MID031,21
29189UNV022,21
29189UNV038,21
29189CLA019,21
29189CLA009,21
29189CLA004,21
29189HAD020,21
29189HAD013,21
29189FLO004,22
29189FLO013,22
29189FLO003,22
29189FLO005,22
29189FLO017,22
29189FLO002,22
29189FLO011,22
29189FER036,22
29189FER016,22
29189FER023,22
29189FLO006,22
29189FLO029,22
29189FLO020,22
29189FLO022,22
29189FLO031,22
29189FLO008,22
29189FLO014,22
29189FLO012,22
29189FLO030,22
29189FLO205,22
29189FLO200,22
29189FLO023,22
29189FLO024,22
29189FLO019,22
29189FLO018,22
29189FLO016,22
29189FLO007,22
29189NOR218,22
29189NRW035,22
29189NOR034,22
29189MID038,21
29189UNV208,21
29189FLO001,22
291890LC031,22
291890LC020,22
291890LC014,22
291890LC008,22
291890LC021,22
291890LC032,22
291890LC012,22
291890NW010,22
291890LC025,22
291890LC004,22
291890LC010,22
29189001600,22
29189FLO027,22
29189FLO021,22
29189FLO025,22
291890LC027,22
291890LC018,22
291890LC003,22
291890LC002,22
29189FLO015,22
29189FLO201,22
291890LC203,22
291890LC009,22
291890LC019,22
291890LC005,22
29189FLO009,22
291890LC007,22
291890NW002,22
291890NW004,22
291890LC006,22
291890NW008,22
291890NW015,22
291890LC001,22
29189NW1604,22
291890NW225,22
291890NW224,22
291890NW227,22
291890NW226,22
291890LC200,22
29189MID037,21
29189MID044,21
29189MID017,21
29189MID204,21
29189MID045,21
291890CC022,21
29189MID028,21
291890CC013,21
291890CC012,21
29189MID001,21
29189MID039,21
29189MID013,21
29189MID040,21
29189MID049,21
29189MID051,21
29189MID029,21
29189MID034,21
291890CC051,21
29189NOR002,23
29189UNV021,23
29189NOR003,23
29189NOR041,23
29189NOR001,23
29189NOR005,23
29189NOR222,23
29189NOR006,23
29189NOR007,23
29189UNV045,23
29189UNV030,23
29189NOR033,23
29189NOR029,23
29189UNV037,23
29189NOR022,23
29189NOR037,23
29189NOR009,23
29189NOR040,23
29189NOR042,23
29189NOR050,23
29189NOR030,23
29189UNV013,23
29189UNV001,23
29189UNV005,23
29189UNV006,23
29189UNV201,23
29189UNV008,23
29189UNV010,23
29189UNV017,23
29189NOR016,23
29189UNV009,23
29189UNV011,23
29189UNV012,23
29189UNV007,23
29189NOR011,23
29189NOR213,23
29189NOR036,23
29189NOR018,23
29189NOR039,23
29189NOR055,23
29189NOR014,23
29189NOR024,23
29189NOR017,23
29189NRW203,23
29189NRW202,23
29189NOR012,23
29189NOR013,23
29189NOR202,23
29189NOR010,23
29189NOR004,23
29189NOR204,23
29189NOR019,23
29189NRW204,23
29189NOR208,23
29189NRW029,23
29189NOR056,23
29189NOR015,23
29189NOR021,23
291890AP050,23
291890AP045,23
29189NOR203,23
29189NOR020,23
29189NOR038,23
29189NOR035,23
29189NOR054,23
29189NOR028,23
29189UNV036,23
29189UNV003,23
29189NOR031,23
29189MID010,23
29189NOR046,23
29189MID018,23
29189MID030,23
29189MID032,23
29189NOR049,23
291890AP027,23
29189NRW021,23
29189NRW025,23
29189NRW015,23
29189NRW019,23
29189NRW008,23
29189FER034,23
29189FER035,23
29189FER038,23
29189FER032,23
29189NRW017,23
29189NRW007,23
29189FER031,23
29189FER020,23
29189FER033,23
29189FER021,23
29189FER009,23
29189FER005,23
29189FER013,23
29189FER012,23
29189NRW009,23
29189NRW001,23
29189UNV002,23
29189UNV018,23
291890AP051,23
29189NOR200,23
291890AP016,23
29189NOR052,23
29189MID025,23
29189NRW005,23
29189FER207,23
29189FER206,23
29189FER044,23
29189NRW004,23
291890AP038,23
29189FER024,23
29189FER015,23
29189FER001,23
29189NRW003,23
291890AP003,23
29189NRW006,23
29189FER011,23
29189FER026,23
29189FER003,23
291890AP034,23
291890AP225,23
291890AP232,23
29189FLO028,23
291890LC016,23
291890AP019,23
29189FLO026,23
291890LC023,23
291890LC204,23
291890LC209,23
291890NW045,23
291890LC011,23
291890NW034,23
291890AP206,23
291890AP203,23
291890NW005,23
291890AP237,23
291890AP230,23
291890AP233,23
291890AP036,23
291890AP010,23
291890AP039,23
291890NW024,23
291890NW023,23
291890NW022,23
291890NW040,23
291890NW048,23
291890NW018,23
291890NW009,23
291890NW046,23
291890NW219,23
291890NW217,23
291890NW025,23
291890LC013,23
291890LC029,23
291890LC015,23
291890LC024,23
291890NW007,23
291890NW209,23
291890NW030,23
291890NW202,23
291890AP216,23
291890NW207,23
291890NW200,23
291890AP030,23
291890AP211,23
291890AP214,23
29189NOR027,23
291890AP013,23
29189NOR053,23
291890AP009,23
291890AP021,23
291890AP025,23
291890AP006,23
291890AP018,23
291890AP005,23
291890AP015,23
29189NOR026,23
291890AP014,23
29189NOR023,23
29189NOR025,23
29189MID014,23
29189NOR032,23
29189MID015,23
29189NOR201,23
29189NOR043,23
29189MID002,23
29189MID020,23
29189NOR047,23
29189MID060,23
29189MID012,23
29189MID021,23
29189MID003,23
29189MID004,23
29189MID053,23
29189MID006,23
29189MID005,23
29189MID047,23
29189MID043,23
29189MID009,23
29189MID052,23
29189MID022,23
29189MID008,23
29189MID023,23
29189MID046,23
29189MID007,23
29189MID056,23
29189MID027,23
29189MID033,23
291890AP008,23
291890AP040,23
291890AP020,23
291890AP022,23
291890AP049,23
291890AP046,23
29189MID042,23
29189MID035,23
291890AP024,23
291890AP048,23
291890AP002,23
291890AP037,23
291890AP001,23
291890AP011,23
291890AP043,23
291890AP007,23
291890AP215,23
291890AP208,23
291890NW044,23
291890NW006,23
291890NW041,23
291890NW229,23
291890NW210,23
291890NW215,23
291890NW213,23
29189NRW002,23
29189MID048,23
29189MID036,23
29189MID058,23
29189MID054,23
29189MID202,23
29189MID026,23
29189MID019,23
29189MID016,23
29189MID041,23
29189MID201,23
29189MID200,23
29189UNV202,23
29189MID057,23
291890CC205,23
29189MID059,23
291890NW028,23
291890NW003,23
291890NW012,23
291890NW051,23
291890NW017,23
291890NW050,23
291890AP035,23
291890NW212,23
291890AP200,23
291890AP217,23
291890NW039,23
291890NW042,23
291890NW032,23
291890NW214,23
291890NW036,23
291890NW013,23
291890NW203,23
291890NW021,23
291890NW001,23
291890NW011,23
291890NW043,23
291890NW204,23
291890NW220,23
291890NW037,23
291890NW216,23
291890NW031,23
291890AP017,23
291890NW016,23
291890AP029,23
291890AP028,23
291890AP047,23
291890NW027,23
291890AP031,23
291890AP044,23
291890AP033,23
291890AP218,23
291890AP032,23
291890AP004,23
291890AP012,23
291890AP026,23
291890AP023,23
291890NW049,23
291890NW014,23
291890AP042,23
291890NW020,23
291890NW026,23
291890NW019,23
291890NW035,23
291890NW033,23
291890NW038,25
29189MHT022,25
29189MHT203,25
29189MHT015,23
291890NW201,23
291890NW047,23
291890NW211,23
291890NW052,23
291890AP041,23
29189MHT017,23
291890AP202,23
29189MHT018,23
291890CC018,23
29189MHT206,23
291890CC042,23
291890CC201,23
291890CC221,23
291890CC053,23
291890CC057,23
291890CC043,23
29189MID024,23
291890CC203,23
291890CC208,23
291890CC017,23
291890CC044,23
291890CC031,23
291890CC037,23
291890CC058,23
291890CC047,23
291890CC030,23
291890CC038,23
29189MID011,23
29189MID061,23
29189MID050,23
291890AP201,23
291890CC041,23
291890AP207,23
291890NW205,23
291890NW208,23
291890NW206,23
29189MHT012,25
29189MHT211,25
29189CON001,24
29189CON003,24
29189TSF014,24
29189TSF005,24
29189TSF020,24
29189TSF009,24
29189TSF015,24
29189TSF002,24
29189TSF016,24
29189TSF024,24
29189TSF006,24
29189TSF003,24
29189OAK009,24
29189OAK024,24
29189OAK003,24
29189OAK023,24
29189OAK011,24
29189OAK022,24
29189OAK013,24
29189OAK007,24
29189OAK020,24
29189OAK026,24
29189OAK017,24
29189OAK015,24
29189OAK005,24
29189OAK002,24
29189OAK001,24
29189OAK006,24
29189OAK027,24
29189OAK028,24
29189LEM031,24
29189LEM002,24
29189LEM001,24
29189LEM007,24
29189LEM010,24
29189LEM026,24
29189LEM027,24
29189LEM028,24
29189LEM011,24
29189CON002,24
29189CON005,24
29189GRA040,24
29189GRA033,24
29189GRA042,24
29189LEM020,24
29189LEM200,24
29189LEM025,24
29189LEM201,24
29189LEM202,24
29189LEM006,24
29189OAK004,24
29189OAK025,24
29189TSF004,24
29189OAK016,24
29189OAK014,24
29189OAK029,24
29189OAK008,24
29189OAK019,24
29189OAK021,24
29189OAK018,24
29189OAK010,24
29189LEM032,24
29189LEM023,24
29189OAK012,24
29189LEM003,24
29189TSF007,24
29189LEM033,24
29189CON043,24
29189TSF019,24
29189TSF018,24
29189TSF021,24
29189TSF025,24
29189TSF027,24
29189TSF017,24
29189TSF013,24
29189TSF022,24
29189TSF023,24
29189TSF010,24
29189TSF008,24
29189TSF011,24
29189LEM013,24
29189LEM008,24
29189LEM022,24
29189LEM030,24
29189LEM021,24
29189LEM009,24
29189LEM012,24
29189LEM018,24
29189LEM017,24
29189CON050,24
29189CON032,24
29189CON012,24
29189LEM024,24
29189CON016,24
29189CON011,24
29189CON007,24
29189CON027,24
29189CON035,24
29189CON009,24
29189CON036,24
29189CON037,24
29189CON022,24
29189CON010,24
29189CON047,24
29189CON046,24
29189CON044,24
29189CON024,24
29189CON025,24
29189CON048,24
29189CON028,24
29189CON013,24
29189CON053,24
29189CON038,24
29189CON023,24
29189CON008,24
29189CON004,24
29189CON017,24
29189CON034,24
29189CON018,24
29189CON030,24
29189CON052,24
29189CON042,24
29189CON040,24
29189CON015,24
29189CON031,24
29189CON045,24
29189CON049,24
29189CON041,24
29189CON006,24
29189CON039,24
29189LEM029,24
29189CON021,24
29189CON204,24
29189CON014,24
29189CON033,24
29189CON029,24
29189CON200,24
29189CON026,24
29189CON213,24
29189CON020,24
29189LEM019,24
29189LEM014,24
29189LEM205,24
29189LEM204,24
29189CON051,24
29189CON019,24
29189LEM015,24
29189CON205,24
29189LEM004,24
29189LEM016,24
29189TSF012,24
29189TSF201,24
29189TSF026,24
29189LEM005,24
29189BON020,24
29189GRA031,24
29189GRA034,24
29189GRA011,24
29189GRA023,24
29189GRA030,24
29189GRA012,24
29189BON035,24
29189GRA002,24
29189GRA009,24
29189GRA010,24
29189BON040,24
29189TSF001,24
29189CON206,24
29189CON202,24
29189BON200,24
29189LEM208,24
29189CON212,24
29189GRA046,24
29189GRA005,24
29189GRA041,24
29189GRA014,24
29189GRA026,24
29189GRA047,24
29189GRA037,24
29189GRA032,24
29189GRA001,24
29189GRA028,24
29189GRA048,24
29189GRA029,24
29189GRA024,24
29189GRA017,24
29189GRA013,24
29189GRA020,24
29189GRA044,24
29189GRA018,24
29189GRA202,24
29189GRA015,24
29189GRA019,24
29189GRA016,24
29189GRA021,24
29189GRA022,24
29189GRA039,24
29189GRA025,24
29189GRA007,24
29189GRA045,24
29189GRA043,24
29189JEF005,24
29189GRA035,24
29189HAD028,25
29189HAD022,25
29189HAD023,25
29189HAD029,25
29189HAD027,25
29189HAD021,25
29189HAD025,25
29189CLA039,25
29189HAD026,25
29189CLA017,25
29189HAD030,25
29189HAD019,25
29189CLA046,25
29189CLA041,25
29189HAD032,25
29189HAD003,25
29189CLA038,25
29189CLA206,25
29189HAD033,25
29189HAD002,25
29189JEF013,25
29189CLA021,25
29189HAD200,25
29189JEF014,25
29189HAD024,25
29189JEF020,25
29189HAD006,25
29189JEF018,25
29189JEF030,25
29189JEF009,25
29189JEF015,25
29189JEF011,25
29189HAD031,25
29189HAD007,25
29189JEF029,25
29189JEF027,25
29189JEF006,25
29189JEF008,25
29189JEF031,25
29189JEF024,25
29189JEF023,25
29189JEF021,25
29189JEF025,25
29189JEF028,25
29189JEF019,25
29189JEF010,25
29189JEF022,25
29189JEF016,25
29189JEF026,25
29189GRA006,25
29189JEF202,25
29189JEF200,25
29189JEF004,25
29189JEF032,25
29189GRA038,25
29189GRA206,25
29189GRA036,25
29189GRA027,25
29189GRA004,25
29189JEF003,25
29189BON202,25
29189BON004,25
29189BON203,25
29189BON024,25
29189GRA209,25
29189BON002,25
29189JEF017,25
29189JEF035,25
29189JEF036,25
29189JEF034,25
29189JEF037,25
29189BON031,25
29189CLA022,25
29189CLA023,25
29189JEF033,25
29189JEF002,25
29189JEF001,25
29189CLA201,25
29189CLA045,25
29189CLA040,25
29189CLA037,25
29189CLA051,25
29189CLA050,25
29189CLA035,25
29189CLA032,25
29189CLA031,25
29189CLA010,25
29189CLA030,25
29189CLA027,25
29189CLA020,25
29189CLA024,25
29189CLA012,25
29189CLA007,25
29189CLA013,25
29189JEF007,25
29189JEF012,25
29189CLA200,25
29189CLA026,25
29189CLA016,25
29189CLA203,25
29189CLA014,25
29189CLA047,25
29189CLA028,25
291890CC015,25
291890CC048,25
291890CC019,25
291890CC024,25
291890CC033,25
291890CC023,25
291890CC046,25
291890CC027,25
291890CC036,25
291890CC052,25
291890CC055,25
291890CC039,25
291890CC014,25
291890CC025,25
291890CC040,25
291890MR031,25
291890MR051,25
291890MR046,25
29189CLA034,25
291890MR042,25
291890MR040,25
29189CLA049,25
291890MR034,25
291890MR037,25
291890MR056,25
291890MR006,25
291890MR009,25
291890MR022,25
291890MR049,25
29189CLA006,25
29189CLA036,25
29189CLA205,25
29189BON032,25
29189CLA025,25
29189CLA033,25
29189CLA042,25
29189BON006,25
29189BON019,25
29189BON001,25
29189BON018,25
29189BON036,25
29189BON005,25
29189BON012,25
29189BON008,25
29189CLA015,25
29189BON023,25
29189BON029,25
29189BON017,25
29189BON013,25
29189BON014,25
29189GRA210,25
29189GRA003,25
29189GRA201,25
29189GRA008,25
29189BON016,25
29189BON026,25
29189BON011,25
29189BON022,25
29189BON034,25
29189BON007,25
29189BON027,25
29189BON009,25
291890MR011,25
291890MR019,25
291890MR200,25
291890CC034,25
29189CLA202,25
29189CC1603,25
29189CC1601,25
29189CC1602,25
29189BON033,25
291890MR001,25
291890MR054,25
29189MHT054,25
29189MHT207,25
29189MHT053,25
29189MHT050,25
291890CC028,25
291890CC016,25
291890CC021,25
291890CC011,25
291890CC049,25
291890CC010,25
29189MHT208,25
29189MHT223,25
29189MHT051,25
29189MHT055,25
291890CC001,25
29189MHT009,25
29189MHT212,25
29189MHT056,25
29189MHT035,25
291890MR202,25
29189MHT039,25
29189MHT005,25
29189MHT214,25
291890MR050,25
291890MR017,25
29189MHT004,25
29189MHT002,25
29189MHT024,25
29189MHT003,25
29189CHE045,25
29189MHT025,25
29189MHT008,25
29189MHT011,25
29189MHT040,25
29189MHT031,25
29189MHT023,25
29189MHT216,25
29189MHT036,25
29189MHT034,25
29189MHT222,25
29189MHT045,25
29189MHT019,25
29189MHT213,25
29189MHT030,25
29189MHT029,25
29189MHT059,25
29189MHT058,25
29189MHT047,25
29189MHT052,25
29189MHT021,25
29189MHT042,25
29189MHT038,25
291890CC002,25
291890CC006,25
291890CC008,25
29189MHT013,25
29189MHT043,25
29189MHT010,25
29189MHT044,25
29189MHT032,25
29189MHT041,25
29189MHT014,23
29189MHT049,25
29189MHT033,25
29189MHT057,25
29189MHT220,25
291890CC003,25
291890CC035,25
291890CC005,25
291890CC007,25
291890CC050,25
291890CC054,25
291890CC004,25
291890CC056,25
291890CC214,25
291890CC032,25
291890CC045,25
291890CC009,25
29189MHT200,25
29189MHT028,25
29189MHT001,25
29189MHT027,25
29189MHT007,25
29189MHT026,25
29189MHT037,25
29189MHT006,25
29189MHT020,25
29189MHT046,23
291890NW029,23
29189MHT048,23
29189MHT016,25
29189MHT219,25
291890MR039,25
291890MR043,26
291890MR029,26
291890MR025,26
291890CC020,25
291890CC026,26
291890MR002,26
291890MR027,26
291890MR007,26
291890MR033,26
291890MR036,26
291890MR210,26
29189QUE005,26
29189QUE001,26
29189QUE002,26
291890MR035,26
291890MR026,26
291890MR030,26
291890MR004,26
291890MR015,26
291890MR041,26
291890MR008,26
291890MR012,26
291890MR058,26
291890MR021,26
291890MR057,26
29189QUE044,26
29189QUE003,26
291890MR014,26
29189LAF002,26
29189LAF207,26
29189LAF003,26
291890MR203,26
29189LAF004,26
29189LAF005,26
291890MR044,26
291890MR209,26
29189LAF046,26
291890MR048,26
291890MR003,26
29189LAF020,26
29189LAF006,26
291890MR016,26
29189LAF017,26
29189LAF016,26
29189LAF015,26
29189LAF011,26
29189LAF008,26
291890MR045,26
291890MR213,26
291890MR013,26
291890MR053,26
291890MR052,26
291890MR055,26
291890MR212,26
291890MR020,26
291890MR018,26
29189LAF014,26
29189LAF029,26
291890MR032,26
29189LAF030,26
29189LAF012,26
291890MR038,26
29189CHE022,26
291890MR023,26
29189LAF031,26
29189LAF001,26
291890MR010,26
29189CHE019,26
29189CHE042,26
29189CHE044,26
29189LAF032,26
29189CHE012,26
29189CHE014,26
29189CHE031,26
29189CHE032,26
29189CHE052,26
29189CHE008,26
29189CHE041,26
29189CHE030,26
29189CHE018,26
29189CHE033,26
29189CHE600,26
29189CHE016,26
29189CH1605,26
29189CHE015,26
29189CHE004,26
29189CHE026,26
29189CHE212,26
29189CHE002,26
29189CHE028,26
29189CHE037,26
29189CHE001,26
29189CHE036,26
29189CHE025,26
29189CHE005,26
29189CHE006,26
29189CHE007,26
29189CHE020,26
29189CHE024,26
29189CHE053,26
29189CHE035,26
291890WH023,26
29189CHE029,26
29189CHE047,26
291890WH022,26
291890WH019,26
291890WH020,26
29189CHE021,26
29189CHE040,26
29189CHE027,26
291890WH021,26
291890WH012,26
291890WH025,26
29189CHE013,26
291890WH013,26
291890WH208,26
291890WH026,26
291890WH017,26
291890WH014,26
291890WH027,26
291890WH016,26
29189CHE003,26
291890WH018,26
291890WH001,26
291890WH031,26
291890WH030,26
29189CHE023,26
29189LAF027,26
291890WH039,26
291890WH040,26
29189LAF039,26
291890WH045,26
291890WH042,26
291890WH202,26
29189LAF038,26
29189LAF035,26
29189LAF025,26
291890WH044,26
291890WH043,26
29189LAF023,26
29189LAF036,26
29189LAF009,26
291890WH046,26
29189LAF024,26
291890WH038,26
29189LAF013,26
29189LAF019,26
29189LAF040,26
29189LAF028,26
29189LAF018,26
29189LAF042,26
29189LAF044,26
29189QUE027,26
29189LAF045,26
29189LAF205,26
29189LAF200,26
29189QUE026,26
29189QUE210,26
29189QUE208,26
29189QUE018,26
29189LAF007,26
29189LAF033,26
29189LAF034,26
