"id-virginia-va_adj_vtds20-40-StateSenateDistricts",assignment
51021000201,38
51021000301,38
51021000302,38
51199000103,25
51199000102,25
51199000101,25
51199000302,25
51199000301,25
51199000201,25
51199000202,25
51199000403,25
51199000303,25
51199000402,25
51199000401,25
51199000502,25
51199000501,25
51011000102,35
51011000101,35
51011000502,35
51011000201,35
51011000401,35
51011000501,35
51011000202,35
51011000301,35
51011000302,35
51029000101,35
51029000601,35
51029000701,35
51029000501,35
51029000302,35
51029000301,35
51029000201,35
51029000502,35
51029000102,35
51029000401,35
51550000064,20
51550000065,24
51047000302,13
51047000303,13
51047000304,13
51047000602,13
51047000601,13
51047000603,13
51047000101,13
51047000201,13
51047000501,13
51047000502,13
51047000401,13
51047000402,13
51047000703,13
51047000702,13
51047000704,13
51109007011,31
51109007021,31
51109007022,31
51109007023,31
51109007012,31
51720000001,39
51830000001,18
51830000002,18
51520000001,39
51520000041,39
51520000002,39
51520000003,39
51520000042,39
51775000003,36
51775000009,36
51775000004,36
51775000001,36
51775000010,36
51775000007,36
51775000006,36
51775000008,36
51775000005,36
51775000002,36
51003000201,34
51003000202,34
51003000203,34
51003000106,34
51003000104,34
51003000101,34
51003000103,34
51003000105,34
51003000504,34
51003000501,34
51003000506,34
51003000502,34
51003000503,34
51003000302,34
51003000301,34
51003000304,34
51003000305,34
51003000306,34
51003000402,34
51003000401,34
51003000406,34
51003000405,34
51003000602,34
51003000601,34
51003000604,34
51003000603,34
51003000307,34
51590000009,33
51590000016,33
51590000015,33
51590000004,33
51590000010,33
51590000012,33
51590000008,33
51590000007,33
51590000006,33
51590000003,33
51590000001,33
51590000002,33
51590000014,33
51590000013,33
51590000011,33
51590000017,33
51678000001,30
51670000401,14
51670000101,14
51670000301,14
51670000201,14
51670000601,14
51670000501,14
51670000701,14
51159000101,26
51159000301,26
51159000401,26
51159000201,26
51159000501,26
51157000101,13
51157000502,13
51157000201,13
51157000301,13
51157000401,13
51157000501,13
51143000308,33
51143000307,33
51143000305,33
51143000309,33
51143000301,33
51143000204,33
51143000201,33
51143000207,33
51143000202,33
51143000206,33
51143000105,33
51143000106,33
51143000103,33
51143000108,33
51143000704,33
51143000702,33
51143000705,33
51143000703,33
51143000405,33
51143000402,33
51143000404,33
51143000501,35
51143000502,33
51143000503,33
51143000606,33
51143000603,33
51143000604,33
51143000607,33
51143000605,33
51139000101,29
51139000401,29
51139000201,29
51139000301,29
51139000501,29
51510000105,0
51510000205,0
51510000104,0
51510000103,0
51510000102,0
51510000110,0
51510000101,0
51510000208,0
51510000109,0
51510000207,0
51510000203,0
51510000210,0
51510000206,0
51510000209,0
51510000305,0
51510000204,0
51510000202,0
51510000107,0
51510000201,0
51510000306,0
51510000308,0
51510000302,0
51510000303,0
51510000307,0
51510000106,0
51510000108,0
51510000111,0
51510000304,0
51155000302,38
51155000304,38
51155000401,38
51155000402,38
51155000102,37
51155000103,38
51155000101,37
51155000201,38
51155000203,38
51155000202,38
51155000501,38
51155000301,38
51027000701,39
51027000603,39
51027000403,39
51027000702,39
51027000404,39
51027000302,39
51027000202,39
51027000602,39
51045000501,37
51045000201,37
51045000101,37
51045000403,37
51045000402,37
51045000401,37
51045000301,37
51045000303,37
51019000203,32
51019000204,32
51019000302,32
51019000301,32
51019000303,32
51019000305,32
51019000506,32
51019000604,32
51019000602,32
51019000601,32
51019000603,32
51019000704,32
51019000703,32
51019000701,32
51019000702,32
51019000102,32
51019000104,32
51019000103,32
51019000101,32
51019000202,32
51019000201,32
51019000205,32
51019000306,32
51019000304,32
51019000401,32
51019000403,32
51019000402,32
51019000404,32
51019000505,32
51019000503,32
51019000502,32
51019000504,32
51770000002,36
51770000003,36
51770000020,36
51770000019,36
51770000013,36
51770000016,36
51770000008,36
51770000017,36
51770000010,36
51770000011,36
51770000009,36
51770000004,36
51770000014,36
51770000007,36
51770000005,36
51770000012,36
51770000006,36
51770000018,36
51770000015,36
51770000001,36
51035000406,38
51035000503,38
51037000702,35
51037000201,35
51037000302,35
51037000101,35
51037000501,35
51037000602,35
51037000401,35
51035000103,38
51035000102,38
51035000101,38
51035000203,38
51035000105,38
51035000202,38
51035000201,38
51035000301,38
51035000302,38
51035000303,38
51035000502,38
51035000501,38
51035000402,38
51035000401,38
51035000504,38
51033000102,26
51033000101,26
51033000201,26
51033000601,26
51033000202,26
51033000602,26
51033000501,26
51033000502,26
51033000302,26
51033000301,26
51033000401,26
51033000402,26
51163000301,37
51163000103,37
51163000102,37
51163000303,37
51163000101,37
51163000104,37
51163000202,30
51163000201,37
51163000203,30
51163000302,37
51163000501,30
51163000504,30
51163000503,30
51163000502,30
51163000401,30
51163000403,30
51163000402,30
51137000102,31
51137000101,31
51137000201,31
51137000301,31
51137000302,31
51137000502,31
51137000501,31
51137000402,31
51137000202,31
51137000401,31
51650000202,19
51650000110,19
51650000203,25
51650000212,19
51650000115,19
51650000109,19
51650000103,19
51650000214,19
51650000105,19
51650000102,19
51650000112,19
51650000208,19
51650000108,19
51650000209,19
51650000104,19
51650000210,19
51650000101,19
51650000213,25
51650000205,25
51650000117,19
51650000201,19
51650000204,19
51650000217,19
51650000216,19
51650000118,19
51650000107,19
51650000116,19
51650000111,19
51650000106,19
51650000215,19
51051000101,39
51051000203,39
51051000202,39
51051000201,39
51051000401,39
51051000302,39
51051000303,39
51051000301,39
51051000501,39
51051000502,39
51109000502,31
51109000501,31
51109000503,31
51109000401,31
51109000202,31
51109000101,31
51109000302,31
51109000102,31
51109000301,31
51109000602,31
51109000601,31
51109000201,31
51109000402,31
51171000503,29
51171000601,29
51171000302,29
51171000304,29
51171000103,29
51171000202,29
51171000101,29
51171000201,29
51171000401,29
51171000303,29
51171000501,29
51171000504,29
51071000202,37
51071000201,37
51071000203,37
51071000103,37
51071000302,37
51071000301,37
51071000303,37
51071000101,37
51071000102,37
51057000401,26
51057000201,26
51057000301,26
51057000101,26
51069000101,29
51069000102,29
51069000104,29
51069000103,29
51069000201,29
51069000202,29
51069000204,29
51069000203,29
51069000603,29
51069000601,29
51069000301,29
51069000303,29
51069000502,29
51069000503,29
51069000602,29
51069000302,29
51069000401,29
51069000403,29
51069000402,29
51069000404,29
51069000501,29
51065000201,31
51065000401,31
51065000301,31
51065000501,31
51065000101,31
51063000401,38
51063000301,38
51063000501,38
51063000201,38
51063000101,38
51027000501,39
51027000502,39
51027000203,39
51027000103,39
51027000503,39
51027000102,39
51027000301,39
51027000601,39
51760000115,28
51760000215,15
51760000415,28
51165000406,30
51750000004,37
51003000407,34
51003000606,34
51003000507,34
51179000403,12
51179000404,12
51179000402,12
51179000401,11
51179000503,12
51179000501,12
51179000502,12
51179000504,12
51079000401,13
51079000101,13
51079000102,13
51079000201,13
51079000301,13
